final_text,sentimentLabel
bagus tolong katalog list buku random home next lihat rekomendasi,negative
concept good execution bad still well done ipusnas hire ui engineer ux engineer,positive
apps bantu wisma atlet moga koneksi apps peduli lindung terima kasih pusnas,positive
keren banget ipusnass cinta moga koleksi buku kiri kanan banyak ya min,positive
tolong banyak copy buku habis,positive
buka aplikasi uninstall install kali baca selesai ya tolong,positive
buku rick riordan lengkap harry potter series baca,positive
update muncul izin akses telpon hubung perlu baca tolak aplikasi tidakbisa buka,negative
sok far sok good however wish app provided english novel later,positive
pinjam panjang,neutral
kadang kalo buka,positive
akun baca deh,positive
buku bagus appnya suka ngelag,neutral
night mode fungsi format pdf ubah font sizenya masuk halaman baca bolak kudu scroll halaman user interface jadul bugging fitur search buku baca fitur lompat halaman eror force close buku bahasa inggris,negative
download cache hapus sinyal wifi kencang memori plong hp restart dwnload knapa ya,positive
pinjam buku borrowing book please wait selesai edit pakai akun facebook pakai akun gmail,negative
read original legal free book best,positive
navigasi beranta susah pakai kategori buku jabat hire uiux design,negative
aplikasi bantu januari buku pinjam baca aplikasi crash klik baca mohon bantu terima kasih,negative
ijin pakai manage phone call akses camerafile media,positive
tambah notifikasi muncul handphone mudah buku sedia,positive
terima kasih baik aplikasi ngeread ebook pinjam terima kasih ipusnas jaya,positive
dikembangin saran list antri history bacapencarian nama uploader muncul buku upload tolong baik lot baca buku download hp sambung internet,negative
harry potter old series like dont im feeling speechless also need change system setting seems intrusive,neutral
gratis sih eror muluu,neutral
interface aplikasi oldfashioned buku tolong dibanyakin copy nya kasih tenggat pinjam kembali pinjam,negative
aplikasi bantu baca mana bawa buku fisik asyik baca buku langsung oh ya mohon mode gelap sempurna aktif fungsi,positive
aksesibel guna tunanetra pakai screen reader,positive
aplikasi bagus ajar biasa baca aneh minggu download buku baca buku download please tau mohon bantu kembali normal,positive
koleksi buku tolong kembang sistem notifikasi muncul notif appnya buka jujur akun pinjam buku antri notifikasi layar hp,negative
read anytime anywhere,neutral
aplikasi rekomendasi situasi overall aplikasi bagus kerepot buku pinjam download habis didownload buka offline aplikasi kadang buka online baca,negative
jujur apk nya bagus nyaman bumi series nya lengkap baca,positive
terima kasih responnya download baca,positive
update versi baru buku pinjam masuk rak unduh coba delete reinstall problem versi hubung dm instagram email support ipusnas balas mohon solusi kait masalah updated problem solved thanks ipusnas,positive
force close android,negative
dear perpusnas app always closed forcely want read book borrowed please fix app asap thank,neutral
download ya baca deh ya min,positive
suka aplikasi batal antri pinjam buku laut cerita stock jatuh aplikasi spam notifikasi harap developer baik,negative
update baru baik bug baca tab xiaomi pad terima kasih,positive
suka bagus,neutral
baca tablet osnya android didownload buku sengaja beli tablet baca huruf,negative
buku pinjam unduh baca update,neutral
ya hasil minjem buku pas buka otomatis aplikasi,positive
buka buku pinjam aplikasi tutup otomatis,negative
hasil pinjam download baca,positive
error manfaat sayang asih bintang,negative
mendownload buku minggu moga baik,neutral
aplikasi perintah beres basis literasi low banget kualitas diborrow baca cuman muncul ikon download ikon download teken apa ikon report bugerror,negative
baca buku aplikasi tutup,negative
hasil pinjam kembali buku kosong pinjam buku download kali unistallinstall ulang berhasilmohon masuk admin atas tsbmksh,negative
didownload sih buku,neutral
install aplikasi bulan tibatiba hari download tombol download fungsi mohon bantu baik install samsung galaxy tab si fe android terima kasih,negative
bolak donlot rekues verified via email email balas nya,positive
buku buku ipusnas klik download bantu,positive
update buku didownload,neutral
buku pinjam didownload baca,neutral
klik pinjam buku sedia tibatiba buku muncul tulis baca tulis download itu klik coba install ulang lancar baca ipusnas buku pinjam antri baca mohon baik,positive
buku lumayan lengkap kekurangnnya ui rapi,negative
error tolong baik tingkat guna nyaman,positive
kecewa banget borrowed buku download pencet kali download sesuai prosedur versi error,negative
ngelag banget ya plis deh pengin ajar,positive
like app baca buku gratis error ya buku hasil pinjam download,positive
bagus ya niat biar orang baca buku gratis tolong tingkat ya kualitas performa aplikasi dikit eror dikit eror tuh bikin sedih huhu kalo pengin baca buku,negative
buka buku pinjam mohon bantu,neutral
buku download,neutral
good application buku antri minjem stok habis dipantengin dapat tolong stok nya tambah,positive
selesai baca buku buku hasil pinjam buku buku download coba buku persis jadi buku bantu min,positive
baca android,positive
aplikasi error ya pinjam buku buku langsung download,positive
okeoke tibatiba buku rak hilang download buku rak rak hilang please fix issue,negative
app pinjam download tombol downloadnya klik akibat baca buku tolong bantu solusi terimakasih,positive
minggu forced close ya buku keburu habis pinjam nih tks,negative
error ya kemarin nungguiiiinnn baca error huhu exp nya jalan ya,neutral
aplikasi mudah manfaat januari januari buku pinjam download ya terima kasih,positive
pencet download,negative
concept app good create inclusive access every person read books app bad app close forcely everytime try read book borrowed app looks outdate compare another app try fix bug please,negative
please upgrade apss,negative
ganti hp os android pinjam buku didownload app terimakasih,positive
buku lengkap apk sayang suka keexit,positive
pakai aplikasi jarang buku pinjam didownload pinjam hasil baca download ya,positive
borrow download buku apa,neutral
pakai download buku pinjam kitim email support balas,positive
bagus sih buku lumayan lengkap kemarin download buku,negative
baca force close,neutral
ipusnas bantu banget baca buku gratis legal buku bilang lengkap perkara antri sih turut ya gratis ipusnas anehh buku dipinjem didownload buka reinstall kali,positive
using app friend give recommendations try create account borrow book want open book cant cause everytime click app force close dont know phone doesnt compatible orang something else im using redmi note pro thank,negative
bagus sih aplikasi cuman ya kemarin buku pinjam download baca mohon baik,negative
ramah,positive
lancar buku pinjam download download ulang merespon,positive
downloaded book suddenly gone cant download book anymore dont know,negative
bintang update buku pinjam didownload tolong baik ya reviewnya ubah baik,positive
ya buku hasil pinjam download baca salah kah,positive
buku pinjam baca klik buku laman crash home mohon baik,negative
ipusnasku pakai baca habis pinjam pas baca langsung sih aplikasi,positive
kak habis diupdate download buku pinjam sih kak tolong baik ya suka baca ipusnas nih,positive
guna stock buku antri ribu buku,positive
mode baca pakai tombol volume mode besar gambar apa mode baca kasih info kalo deh dibalikin buku otomatis pus cari buku cari recent activity searchnya fokus uiux baca note following followers,positive
kolom cari buku,neutral
ya fitur forgot passwordnya guide websitenya tolong baik,positive
aplikasi paksa ebuku,negative
bantu baca buku,positive
jujur bagus banget pls tambah koleksi buku,neutral
aplikasi kembang prbhan fitur serba batas ganti nih orang btngung aplikasi,negative
tolong banyak variasi koleksi buku,positive
buku baca aplikasi force close buka buku hasil pinjam,negative
please dark theme,negative
log pakai alternatif facebook log nomor anggota,negative
pinjam aplikasi force close ya,positive
halo download ipusnas aplikasi bagus sedia banget buku baca saran tolong tambah fitur notifikasi buku masuk wishlist sedia biar keduluan terima kasih,positive
amazing,neutral
notifikasi muncul popup tinggal info sedia buku lewat bentuk digital banyak copynya orangorang baca antri berabadabad,negative
saran kembang aplikasi buku otomatis hilang rak pinjam kembali riwayat pinjam buku temu buku bagus orang langsung menbaca sibuk baca buku hilang lupa judul buku moga saran realisasi,positive
aplikasi bagus tambah wawas saran kondisi prosedur standar error daftar email registrasi verifikasi email pinjam buku tahap sukses baca buku jam akses aplikasi verifikasi email ulang ganggu apresiasi kerja keras pustaka nasional good luck,negative
tolong admin mohon baik buku pinjam salah server kemarin baca buku kesel terimakasih baik bagus terimakasih,positive
guna aplikasi klaim baca buku online mana nyata baca buku app antre ribu orang,negative
return book freeze loading coba reopen aplikasi openingnya banget mohon baik ya tim support,positive
halo min aplikasi bagus buku oke buku banyak pinjam buku penuh buku cari jadi masuk buku variasi jujur harga buku mahal aplikasi bantu low budget,positive
install samsung,neutral
koneksi error,negative
tolong tambah pilih buku popular popular pilih pinjam pinjam,positive
first time using application turned bad beyond expectations application theme unstable reading hurt eyes,negative
install start langsung uninstall maaf dukung apps permission permission rubah syatem config,positive
min usul min buku laku copynya buku laku copy tolong sortir buku laku tolong copynya buku motivasi thx min,positive
manfaat user friendly tolong tingkat landscape tablet android,positive
great app versi desktop error kemarin login ngeload buku tampil blank hope gets sorted soon,negative
great app bookworm well even tho sometimes server error,negative
masalah,neutral
ya kali baca buku force close pencet langsung aplikasi baca mohon baik ya,positive
worst app cant read single book borrow always force close,positive
banget error gajelassss kzl,negative
aplikasi ipusnas ngebug kadang susah buka buka aplikasi muncul cover judul aplikasi ipusnas henti loading mohon baik terima kasih,negative
loading proses log sulit,positive
always loading,neutral
please bugnya banget tolongggg dijelasin banget bingung,negative
desain interface app kuno kes desain informatif user friendly sistem cari detail bug error loading koneksi internet lancar sistem limit copy susah digital limit pinjam sistem kuota ubah font size fontnya,negative
masuk aplikasi banget proses nya lot,negative
stuck present page maintaince,positive
manfaat baca buku gratis koleksi judul tarik judul klasik copy pinjam banding pinjam user experience aplikasi buruk terkadang aplikasi loading logout aplikasi baik aplikasi manfaat mudah,positive
buku lengkap alangkah halaman muncul judul buku genre sesuai baca user seringkali buku halaman judul random tarik,positive
error epusnas keeps stoping,negative
hope new books avilable soon,neutral
using app almost years get references campuss tasks coulnt even login using facebook account anymore please fix issue asap thank,positive
lengkap buku tambah bukubuku ilmu tahu islam fiqih tafsir hukum dll,positive
cant even sih content clicking app shows opening screen without processing content,neutral
great app please pop notifications book available,positive
inovasi oke baca buku beli alternatif buku tulis populer buku temu buku judul lumayan buku laris antri sistematika antri overall user friendly tap tombol back berulangulang cari buku aplikasi hang moga,positive
aplikasi pustaka digital baik,positive
ngebug,neutral
ipusnas akses system settings storage camera dibutuhin download ipusnas desktop virus pas download jadk restart laptop virus lepas laptop akses dibutuhin virus desktop bukti virus desktop,positive
sekian puluh kali coba login registrasi aplikasi sandi salah akibat aplikasi ubah sandi ganti gejala sok disappointed experience,negative
ipusnas bantu baca baca buku mana gratis senang baca buku ipusnas buku cari sedia depan buku bukubuku terjemah,positive
pustaka amburadul tata kategori isi buku agama,negative
network timeout loading buku koneksi streaming lancar mohon benah guna milik keluh terimakasih edit baik good,positive
improvement needs made overall great app pakai books accessible hopefully promotes reading culture indonesia thank ipusnas,positive
susah banget makenyamau login susah daftar akun tau mana menu,negative
koleksi buku tolong lengkap,positive
mantap cerdas jehiduoan bangsa moga anak bangsa gemar baca adanyabaplikasi banyaknorg tau pus digital mantab deh pokok terimakasih developer layak bintang,positive
aplikasi bagus kurang versi baru loadingnya menit koneksi internet bagus,negative
aplikasi bagus error internet bagus sulit pinjam buku pinjam buku baca tombol read merespon file buku buka loadingnya muncul internet server error operasi aplikasi laptop susah handphone harap kualitas aplikasi baik,negative
excellent app great place read tons tons booksnovels seriously cant believe free personally would honoured feature could delete history fitur hapus histori since im tryna pakai profile much appealing oh also maybe making notifications visible overall fantastic ill continue look forward future updates,negative
aplikasi guna adakan fitur baca pinjam dar pinjam fitur baca user antri pinjam bahan buku sia pinjam antri selektif cari baca pinjam buku diperlukam antri,negative
great apps eva,positive
errorudh hasil register suruh register,positive
bagus suka banget fungsi versi android versi windows,positive
puas aplikasi update buku terbit baru kategori desain komunikasi visual,positive
application ask permission write system setting,neutral
notifikasi aplikasi masuk buka aplikasi tahu notifikasi masuk,negative
recommend app nice,positive
bagustapi sayang scroll suka ngulang awaltolong baik,positive
bad,negative
great app bagus tingkat baca offline mesti online harap depan fitur wishlist nya queue list,positive
download kgk login,negative
kesan bagus,negative
aplikasiny bagus sekalisedikit saran search halaman baca,positive
senang banget nemu app baca buku gratis legal aplikasi bagus simple mudah pakai saran fitur sortir dasar abjad koleksi buku fitur wishlist tanda buku baca,positive
aplikasi bantu cari buku baca pustaka pinjam buku bentuk ebook baca smartphone perangkat komputer tablet nyaman baca ebooknya terima kasih ipusnas bantu banget aplikasi,positive
buka buku pinjam crash solusi,negative
fitur searchnya tampil buk cari muncul list buku jenis buku cari sedia,positive
thank good app sok many collections im grateful find app hope sok many people future cant believe free guys ads plagiarism dont download kind books illegally developer im pleased feature better experince dark time font option finding pageoption etc dont get notification available books sok please fixs sok far good app,positive
eror please fix,negative
terima kasih luncur aplikasi catat fitu cari buku dasar judul buku bantu cari buku dasar kategori cari judul buku,negative
bantu,neutral
aplikasi keren senang pinjam buku gratis pustaka nasional,positive
ipusnas definition little piece heaven especially book nerds found lot books didnt know needed read ipusnas thank whoever invented ipusnas bit suggestion itd super great ipusnas wishlist feature sok easily find books wish read anytime without search thanks,positive
habis diupdate error,negative
login aplikasi error nutup pinjam buku waiting list jelas buku pinjam antri,negative
susah login loading nya internet aplikasi lancar baik ya aplikasi nya biar mudah akses,negative
,neutral
appnya ya buka buku kalo searching minjem lancar,positive
tolong benerin biar slow jaring slow gagal minjem buku,negative
bagus tolong tingkat,negative
always stopping reason cant borrow sok sad,negative
kadang suka toleransi sih koleksi buku tambah,positive
moga cepat tingkat fitur appnya,neutral
masyaallah tabarakallah bagus banget ebook gratis lengkap wajib download terima kasih ipusnas moga depan,negative
mohon lengkap koleksi,neutral
buku kerenkeren masya allah filter susah banget developer tolong kasih filter buku populer filter minat deh cari buku asa tunggu wahyu tuhan tunggu semesta tentu isi buku rekomendasi banyak bukubuku benar minat sedih biar baca ya bikin malas baca wey,positive
buku animal farm nya pinjam kali baca aplikasi ipusnasnya crash tutup baca buku lost symbol karya brown baca buku inferno karya brown langsung buka dicheck animal farm lost symbol akibat aplikasi ipusnas crash coba tablet jadi thanks,negative
lelet,neutral
coba aplikasi deny permission akses storage phone camera alas buka aplikasi tolak minta buka aplikasi fiturfitur batas pribadi suka aplikasi izin jamin data bocordisalahgunakan terimakasih,negative
app interface kompatibilitas device tingkat banding negara tetangga pustaka sekolah swasta overdrive app usang apak timbang overdrive layan pustaka digital,negative
enggan aplikasi permission aktif jalan permission butuh jalan fitur fitur jalan salam literasi,negative
terimakasihmohon update buku,neutral
aplikasi bagus guna semangat developer upgrade butuh guna nyaman aplikasi,positive
kemarin aplikasi maintenance alami kali rutin intensitas guna alami ya darkmode fungsi fungsi jenis perangkat sistem dukung darkmode ipusnas moga depan ya benarbenar dukung aplikasi semangat,positive
good,positive
diupdate gagal load berkalikali coba asal jaring tulis could get data server dls found,negative
keren bantu baca pinjam buku digital moga koleksi pustaka koleksi,positive
bantu baca buku gratis legal sayang ux fitur aplikasi balik halaman buku swipe sesuai halaman nyaman cepat klik snackbar muncul ganti halaman ganggu konsentrasi fitur standard cari buku filter sort sulit scroll cari buku,negative
aplikadi henti buka ebook,neutral
im proud use ipusnas,positive
terima kasih bikin aplikasi nyediain buku gratis sangaat bantu kalo pengin baca duit beli buku fisik tolong dibanyakin koleksi buku ya aplikasi diimprove biar smooth crash,positive
aplikasi manfaat sayang baik berulangulang pinjam buku gagal register ulang register email verifikasi banyak notif jaring jaring stabil susah akses aplikasi moga depan baik terima kasih,negative
kadang pinjam buku baca tulis ubah kotakkotak,positive
error kadang pinjam buku buka suka keload notifikasi buku available pinjam,neutral
app asking permission galery phone etc think unrelated reading experience scared takes personal data installed changed,negative
moga kembang koleksi kualitas terima kasih hadir aplikasi,positive
bagus kalo tampil enak baca nyaman,positive
best app read million book notification book available borrow active phone solve,neutral
keren banget nih perpusnas aplikasi online bermanfaaaat banget gila sih stok buku baca beli pinjem ipusnas baca mana keren parah thanks ya,negative
thanks improve developer fungsi fitur bookmark aplikasi cover alhasil cari halaman baca jujur ganggu mohon baik terima kasih buku maksud haunting hill house shirley jackson,positive
baru tampil baca kejut sangka aplikasi resmi tarik fungsional sama sungguh maju samping fitur tanda read aloud rilis fitur otomatis tampil halaman tinggal hilang fitur markah sungguh sulit moga tampil baca ipusnas tingkat kualitas aplikasi,positive
sesal tau download,negative
suka sih minjemnya mak emak repot kayak time batas berlamalama ponsel,negative
buku jarang temu pasar bantu banget referensi kuliah,neutral
error,negative
aplikasi bantu alami kendala pinjam buku stock buku sedia tolong baik nyaman,positive
app easy use keep stopping without reason sok far good hope gets better,positive
app nya eror,negative
appreciate effort provide us readers read books freely borrowing books digitally aplikasi nyaman suka error loadingnya lamaaa sinyal jaring oke tools biat tanda halaman baca navigasi halaman google playbooks mudah baca kalo baca baca,positive
moga koleksi lancar akses,positive
masuk daftar daftar anggota online ribet banget baca doang,negative
servernya eror ya download buku,neutral
tolong pop halaman hapus menganggu nyaman alam baca nya pop halaman muncul halaman malas baca,positive
habis baca buku tutup buka ya scroll halama baca,positive
baca isi luang layout baik kadang smooth tambah tanda warna tanda kutip biar enak baca,positive
email verifikasi minjam buku,neutral
terima kasih sedia sumber informasi tugastugas uinya tarik,positive
tolong display settingnya dark background benar fungsi ubah buku terima kasih ya,positive
login bug via fb susah sambung popup fb api via email ux pada login error register error verifikasi koneksi buruk hard use usable,negative
ribet worth,negative
aplikasi banget henti koneksi hilang jaring bagus aplikasi lambat banget scroll buku tampil cover buku sebal mohon baik aplikasi ya tunggu ubah terbarunyaa semangatttt,positive
access book yesterday keeps saying time,neutral
easy borrow idk keeps closing want read book ive borrowed,negative
okee,neutral
bagus hapean faedah sayang smntara temu ganggu fitur findsearch baca pdf search materikatafrase mohon fitur search tksh,positive
bagus bagus sih masuk notifnya diperbaikin notifnya masuk pemberitahuan buku pinjam buku antri lewat notif,negative
great,positive
always loading intenet connection good app still loading took sok long borrow book,positive
ipusnas fitur dark mode nya buku kertas kalo baca novel biar enak mudah bikin mata lelah,positive
aplikasi crash mulu loading mulu trys tutup apps perintah buruk parah moga baik,negative
bantu kurang koleksi buku banyak user interfacenya yaampun parah banget kurang last page baca otomatis buka baca scrolling cmiiw dll kalo baik apps bantu sih cari sumber digital,positive
senang suka,positive
buku ngedisko jir hitam putih hitam putih scroll,negative
cant read books application keep stopping,neutral
susah daftar please wait mulu,negative
login pakai email pakai facebook loading,neutral
regis guna pas atus password tulis pw guna pw nya,positive
tambah wawas tahu buku buku sedia cuman harap bukubuku terbit baru ipusnas keren,positive
terimakasih update baru bugs atas,positive
tolong tambah beranda promosi buku rekomendasi buku hari sulit cari buku bagus bantu ulas internet rekomendasi teman ada beranda rekomendasi ipusnas bantu baca bingung cari buku bagus baca,negative
seru banget baca ipusnas ditambahin fitur slide samping scroll bawah,positive
display aplikasi buruk darkmode buku display putih ubah hitam putih terus,negative
apknya bagus bagus kasih fitur highlighter enak,negative
kece totaaaaaaal,positive
terima kasih banget app baca buku uang legal,positive
admin novel historical romance tambah novel lisa kleypas elizabeth hoyt julia london banget novel nya terbit thank,positive
aplikasi wajib unduh device poco f diroot pasang custom rom lineage os coba pinjam buku force close sih buka dashboard semangat min moga bonus,negative
omg pls notifnya muncul notif bar tinggal stok buku melulu huhu pls baik,negative
cant choose book categories,neutral
trouble buku dikit buku lawas,negative
apk khas perintah penuh bug jalan,positive
buka aplikasi bilang kalo ambil data server dsl,negative
,neutral
ui tarik fitur registerdaftar guna kembang rembuk tim mutakhir aplikasi peta maaf nol bintang aplikasi mudah bebas akses login fb login fb pilih google komentar megatakan app bagus bots uninstaled,negative
bukubukunya bilang lengkap aplikasi tambah fitur simpan pinjam buku baca pinjam bingung fitur simpan pinjam,negative
tolong sempurnain aplikasi lag kelas aplikasi perintah low kualitas koneksi jelasjelas jaring bagus reload,negative
aplikasi sulit akses kesal sulit akses pinjam buku failed alas connection koneksi baikbaik pakai akses apps streaming lancar hires please app needs improvement,negative
sinyal bagus kuota muncul tulis problem connections connection kali ngeklik buku dipinjem muncul gambar buku kosong terang hapus cache ulang kali diuninstall kecewa sumpah,negative
apresiasi inovasi mudah literasi maksimal kembang teknologi aplikasi kelola perintah benar parah sih internet cepat sih proses regist epustaka sinyal daerah jelek pakai youtube lancar banget regist doang mulu koneksi buruk tau deh server jelek,negative
aplikasi lambat eror tunggu baik,negative
tarik baca buku buku nya cuman pas pinjam buku kayak tulis e eror jaring ku aman lot cuman pas apps pliss baik dahal tarik banget baca apl nya hiks jadih sedih,negative
aplikasi bagus suka baca buku belimager error moga baik depan,negative
apps good collections books quiet enough apps support screenshot read books bad problem eye capture page page zoom page galery doesnt work anymore,positive
aplikasi bagus banget koleksi aplikasi jelek ngebug tulis connection moga baik,negative
problem occured installed app says could get data server dls found close application,negative
aplikasi harus guna login ulang tutup aplikasi baca aplikasi desktop buku cari cari loading loadingnya,negative
erti minta permission aplikasi izin aplikasi ubah system setting butuh kamera baca isi device maaf cari buku paksa langsung uninstall,negative
installed app wont open said could get data server dls found,negative
banget error aplikasnya koneksi bagus coba install ulang,negative
lancar banget pencet buku baca aplikasi ya benerinnya,positive
app nya bagus nemu baca baca gratis pls loading nya banget kadang suka app nya pinjam buku mohon baik kembang,positive
tombol fungsi permission,neutral
min tolong bikin setting notifikasi notif bunyi tinggal nih buku wishlist available notif baca buka app setting hp terima kasih,positive
download app bacain buku anak usia dinidan koleksi bagus lemah tau judul buku apakarena cari dasar judul dasar terbit enak moga koleksi buku terbit atas kategori non fiksi,negative
lengkap legal gratis keren banget pokok,positive
mantap deh,positive
lancar pinjam buku gagal pinjam,negative
tolong baik bugnya terkadang baca pakai fitur update mudah login tingkat lag,positive
aplikasi uninstall masalah jaring lancar cek koneksi cari buku masuk login ulang aplikasi masalah baik fasilitas bantu cerdas hidup bangsa sayang,negative
buka,neutral
aplikasi bagus pengin baca buku legal uang ngeselinya pas antri kayak rebut cepat banyak bukunovel karya karya orang korea jepang ya pokok mantap,positive
dont know apps cant open well hope apps manage well,negative
aplikasi salah baik lepas suntuk bantu kerja riset koleksi buku jamin bantu harga mahasiswadosen ajar rumah saran koleksi sejarah banyak terima kasih sukses perpusnas usaha digitalisasi yeaboii,positive
yeah good,positive
bagus aplikasi bukubukunya lumayan lengkap baca offline keren moga koleksi buku tambah,neutral
koleksi ui nya tolong baik desain kaku tambah fiturnya pinjam kembali animasi balik halaman buku uinya baik nyaman mata terima kasih,positive
ui ux sulit buku tarik,neutral
modify system permission,neutral
cool,positive
could get data server bilang kendala,negative
trouble,neutral
tolong kengkapi fitur teks speach bantu suara enak dengar asalkayak robot,positive
app great many books borrow days free login facebook orang email unique level system show reading rank sometimes account log automatically orang sometimes take times load ui looks outdated,positive
aplikasi jelasss,negative
updatean baru lumayan bagus fitur tanda ya fitur butuh fungsi,positive
cool,positive
aplikasi tahi,negative
bagus ngisi luang terima kasih ipusnas,neutral
great app borrow many books collection book quite complete,positive
tolong baik error asal aplikasi erorgangguan jaring hp user orang tinggal daerah sedia fasilitas pustaka senang temu elibrary tolong dimaintain elibrary jangkau pelosok indonesia user nyaman moga bantu tingkat melek literasi masyarakat indonesia,negative
pagi kelas giat literasi terkadang luang baca buku nonpelajaran segi uang beli buku tokotoko buku muka aplikasi bantu buku dipinjamdibaca gratis tema buku agam mudah nyaring kriteria moga apk tingkat minat literasi anakanak indonesia,positive
aplikasi bagus suka mohon maaf ya masuk apk gbisa sambung apk nya sinyal tolong baik depan terima kasih,positive
notifikasi buku pinjam masuk buku keburu pinjam orang moga cepat atas,negative
great dont like log everytime close app aslo want darkmode app maybe wan na read night time also want app look better thats,negative
good always laggingggggg im sok mad still want app sok give star,positive
kritik pilih kategori buku salah kategori pilih ganti kategori baik scroll ayo aplikasi negara profesional,negative
app keeps refreshing cant search book frustrating,neutral
alhamdulillah jarang error kasih bintang ya admin tolong tambah fitur baca tap kanan kiri ya pakai curl ribet pakai scroll kadang lihat full halaman ehehe terima kasiih,positive
payah buka,neutral
developer nya kayak babi aplikasi busuk makan gaji buta,negative
trash app cant login,neutral
koleksi banyak baharu buku sehat psikologi didik dll,neutral
like borrow books free app collection also quite complete working quite well although sometimes face errors overall usable would great way go next page tapping right side screen go prev page tapping left side screen sok easier users navigate totally believe app could better day day,positive
great app,positive
tried verified email account got thise message internal server error,negative
bagus suka crash sedih buku kualitas bagus senang,negative
oke eror lagitp kadang bintang otw ya,positive
loginbutuh email password menu sign upbantu,neutral
overall nice bukubuku golong lengkap terbit negeri nyaman baca tanda halaman fungsi scroll cari bab baca mohon baik terimakasih,positive
could get data server,negative
aplikasi ijin ubah atur sistim admin dar ijin atur cerah orang enggan aplikasi hilang akses izin sistem urus cerah layar guna manual,negative
aneh pinjem buku baca pas pencet app pengin banget baca hadeh,positive
aplikasi bagus isi bukubuku tarik loading nya jaring moga atas,negative
whats wrong app cant reading book instaled app borrow books cant found library sok bad experience fix,negative
pinjam buku mudah buku temu bentuk e book bantu harap perpusnas tingkat koleksi ebooknya rat langgan oleh mudah pinjam buku referensi lengkap terima kasih,positive
aplikasi bantu baca buku senang koleksi ya antre gapapa syukur baca ipusnas eum ipusnas izin baca screenshot baca buku izin lumayan sedih screenshot halaman buku muat kalimatkalimat apik ipusnas error tibatiba mohon baik ya,positive
ive using app year pretty good actually since latest update cant use app cant even borrow book reason,positive
moga aplikasi dorong generasi muda indonesia rajin baca buku tingkat minat baca,negative
kak developer request novel terjemah negeri banyak nemu novel harry potter pengin baca,positive
pakai yes,positive
nyaman baca buku gadget baca pilih buku lumayan lengkap baik deh pokok,positive
bug,neutral
great koleksi buku variasi mudah baca buku terima kasih,positive
really like app always force close please fix problem believe,negative
koleksi lumayan lengkap gratis legal sayang banget kalo kasih fasilitaa dimanfaatin ningkatin minat baca masyarakat uinya cantik dikit transisi pas scrolling smooth sosialisasi masyarakat yet rest fabulous,positive
please enable setting read book scrollingtapping right left bookmark search feature working,negative
never agree app access phones settings app wants one sok give one star bye,negative
bagus kayak urus,negative
guna ios ipad buka aplikasi ipusnasnya forced close mohon baik buku pengin baca ipusnas,negative
jelek masuk masak bulan baik,negative
request allow modifying system setting bikin insecure skip tunggu update,negative
buka zzzz cerdas bangsa,neutral
nginstall buku buku dipinjem developer malas maintenance sunti dana perintah sibuk urus covid dana maintenance pangkas delevoper lestari bug dana maintenancenya korupsi percaya aplikasi kelola perintah,positive
minggu pinjam buku,neutral
,neutral
genre hilang thriller horror hilang min,negative
kali coba buka apk,neutral
kecewa errornya banget,positive
cant register,neutral
unknown error got borrow books,negative
instal aplikasi dipinjem ya huhuh,neutral
buku batas ya batas pinjam bukuny,positive
crash android buka ebook borrowed,negative
kadang error pinjam app nih izin izin edit system setting,negative
ngebug sih aplikasi nge search,neutral
ipusnas menginstallnya dapat alam baca versi ipusnas baru maksimal error mode malam latar tulis samasama gelap sulit buka buku kali aplikasi tampil apaapa mohon baik salam literasi,negative
thought app would great another ridiculous app govt requires video storage permission even system settings said ones comment set brightness ecommerce qr app set brightness without requiring settings uninstalling permission changed optional,positive
bukubukunya bukubuku cerita baca pustaka sd sulit temu buku pinjam buka aplikasi otomatis tutup buka buku,negative
idk fitur android beda fitur apple android payah,negative
aplikasi baik tolong lengkap koleksi bukubuku novel hibur bahasa asing terjemah,negative
saran pdf download offline signin baca,positive
salah aplikasi baca gratis baik indonesia koleksi buku buku cocok baca buku pinjam gratis gratis app kurang app nya maintenance suka error kategori buku genre klasifikasi buku ketik manual tab search,positive
good apps,positive
scrolling homepage really makes sick,neutral
app needs permission modify system setting otherwise app cant opened ask reason permission take picture video along reading storage made optional rather tahan compulsive,negative
buka aplikasi keeps stopping tolong baik pengin baca buku,positive
mohon transisi cuman tap,neutral
bagus cuman error,negative
first time download got many reviews app come back use app give appreciation app,negative
tolong kalo buku pinjam sedia kasih notifikasi bar pinjam sedih banget antri,positive
didnt get confirmation email sok cant borrowed book,neutral
bagus aplikasi maintenance ya ganggu saran baru play store user download henti maintenance dark mode opsi baca,positive
nice appp,positive
diinstall ulang normal alhamdulillah,positive
terima kasih baik aplikasi baca nyaman gratis,positive
dank,neutral
aplikasi deteksi koneksi internet koneksi internet browsing koleksi pinjam buku tolong baik,negative
banget errornya,positive
pinjam buku ya kali kali click borrow,positive
download baca novel mira jendela wkwkwk,positive
hai kak buku bahas investasi saham tambah,positive
errornya ya,positive
good,positive
eror,negative
bagus orangorang hobi baca gratis legal kendala aplikasi aka error mohon baik kembang aplikasi nyaman guna terimakasih,positive
atas error pinjam buku baik ya,negative
banget tunggu trouble eror nya alas aplikasi maintenance perintah tolong benerin aplikasi indonesia goes digital,negative
error mulu pinjam buku stocknya status ganti newbie tera status sih sebal kadang buku buka error,negative
good,positive
damn sok cool dude try,positive
