final_text,sentimentLabel
bantu tolong tingkat bantu orang suka baca buku,negative
permisi pertamatama ya pasti terima kasih ipusnas ajar mudah pinjam buku pergi rumah masuk fitur aplikasi masalah mudah guna algoritma cari algoritma cari terkadang buku muncul buku topik muncul sekian terima kasih,neutral
lumayan,positive
admin password enggak masuk ya reset password kirim ipusnas enggak password tidak sesuai,neutral
wajib keren aplikasi kalo scroll halaman dark mode lompat dark white mode,neutral
koleksi buku lumayan buku populer orang pinjam buku sulit pinjam stok batas aplikasi terkadang tidak jalan mesti,positive
bug,neutral
buku pinjam pas baca enggak aplikasi ya tolong cek tq,neutral
bagus pinjam buku koleksi buku kadang errornya mohon ditingkatka ya biar baca nyaman,positive
download button doesnt work borrowed book cant find fix help bar,neutral
aplikasi bantu banget suka baca buku enggak uang beli buku legal kurang app nyaman harap banget menu request buku butuh belum muncul beranda isi bukubuku enggak muncul rekomendasi baca sesuai histori pinjam baik buku terjemah pisah kategori,negative
bad ui trouble login,negative
aplikasi bagus mudah ajar butuh buku baca buku pinjam dadak ulang kali menganggu internet stabil moga masalah cepat,positive
ngelag,negative
aplikasi kelogout pas coba masuk tibatiba email password invalid kali coba pakai forgot password email password invalid hadeehhh tolong ya baik ganggu terima kasih,negative
aplikasi bagus lot upload info bio akun kali coba lot koleksi buku lengkap double buku buku masalah biar variasi depan,positive
baca buku gratis,neutral
oh iya bikin password tks min saran banget tolong pilih bikin shelvesrak buku contoh rak buku toread isi kumpul buku pengin baca enggak baca drag drop urut buku sesuai baca duluan shelves buku sesuai genre dll sesuai butuh kayak goodreads biar kalo taksir buku enggak lngsg didownload biar baca download duluan,neutral
tidak download buku pinjam ya,neutral
suka banget aplikasi tampil simple buku bagusbagus kurang tolong tambah fitur hapus histori reread buku tenggelam tumpuk histori buku susah scroll nemuinnya ipusnas lancar hp jadul enggak error notif date,positive
aplikasi akses kamera modifikasi file sistem hape hayo aku aplikasi spyware ya alas atur cahaya otomatis hayo aku koleksi buku ipusnas radikal ya,neutral
restart,neutral
applikasinya tidak buka tablet login fitur wishlist,neutral
aplikasi nya bagus bantu harap depan bagus banyak koleksi buku mohon masalah sistem antri pinjam buku jelas banyak buku,positive
aplikasi bagus enggak baca buku,negative
keren aplikasi bangsa faedah,positive
akuakui nya lengkap bukunnya big problem queue bad mood reading,negative
aplikasi bagus bantu kurang biaya beli buku kurang rasa buka buku tampil halaman baca halaman moga,positive
lot banget,negative
like idea pakai account app live makassar never went pusnas jakarta sign,neutral
ipusnas tidak akses ya kak notifikasi unknown error buka aplikasi nya tidak pinjam buku,neutral
bagus aplikasi tidak nyaman hp pakai dark mode harap masalah,negative
good app read many books save lot money still lot bug hope app better improved thank,positive
login nya banget astaga tinggal menit suruh tunggu susah banget lanjut tugas suruh pakai aplikasi kayak,negative
kagak buku materi kuliah,neutral
halo foto cover buku ngeblur ya baik,neutral
nice,negative
wormbook,negative
aplikasi bagus buku banyak tidak file didownload,negative
guna simple coba baca buku tidak software nya masalah buat sesimple,negative
bagus aplikasi tinggal stok buku banyak,positive
god sake baca buku login enggak coba ulang kali login pakai email apknya ngefreeze pakai facebook suruh tunggu aneh fix sih,negative
pengin login susah banget banget,negative
cant log,negative
tolong masalah notifikasi sedia buku tidak muncul aplikasi fitur notifikasi muncul buka aplikasi,neutral
rak buku tidak biaa mendownload buku baca,negative
milik masalah login login tulis please wait mohon solusi terima kasih,neutral
konsep dih bagus ya sayang hp ngelag,positive
enggak login muter pleas wait coba closeopen enggak login,negative
min lengkapin koleksi novel agatha christie novel karya keigo higashino tolong lengkap,neutral
kendala banget registrasi akun ipusnas coba login pakai email password doesnt match belum registrasi coba pakai fb pinjem suruh pasuk pas match anggota perpusnas email ipusnas suruh registrasi tombol registrasi bingung bintang belum pakai,negative
ribet,negative
pakai email daftar enggak regis pakai email enggak hhhhh,neutral
mohon jelas jangka maksimal pinjam ebook pinjam buku masak hilang belum selesai baca enggak data pinjam history tolong baik ya terima kasih,neutral
really appreciate application please improve quality dont understand application yet,negative
buku tidak baca didownload buku buka aplikasi otomatis home tutup sayang,neutral
suka aplikasi pustaka kemarin error masalah eh error komentar admin prosedur fasilitas donasi ebook beli ebook ebook langsung masuk ipusnas tidak edit aplikasi oke terima kasih ipusnas,neutral
habis update data found tab profil enggak muncul ganggu jaring buka sosmed streaming youtube netflix lancar lancar ya pas buka ipusnas enggak buka data found tolong masalah,neutral
aplikasi bagus satusatunya tahan hp frustrasi koleksi buku pinjam milik stok buku pinjam stok buku habis pinjam lupa kembali kembali habis buku rak tidak temu tak kembali mana stok buku pergi mohon masalah,positive
bagus tolong katalog list buku random home next lihat rekomendasi,neutral
concept good execution bad still well done ipusnas hire ui engineer ux engineer,negative
apps bantu wisma atlet moga koneksi apps peduli lindung terima kasih pusnas,neutral
keren banget ipusnass cinta moga koleksi buku kiri kanan banyak ya min,positive
tolong banyak copy buku habis,negative
enggak buka aplikasi uninstall install kali enggak baca belum selesai ya tolong,negative
buku rick riordan enggak lengkap harry potter series enggak baca,negative
update muncul izin akses telpon tidak hubung perlu baca tolak aplikasi tidakbisa buka,neutral
sok far sok good however wish app provided english novel later,negative
pinjam panjang,negative
kadang kalo buka,neutral
tidak akun tidak baca deh,negative
buku bagus appnya suka ngelag,positive
night mode enggak fungsi format pdf enggak ubah font sizenya enggak masuk halaman baca bolak kudu scroll halaman user interface jadul bugging enggak fitur search buku baca enggak fitur lompat halaman eror force close enggak buku bahasa inggris,negative
enggak download cache hapus sinyal wifi kencang memori plong hp restart enggak dwnload knapa ya,negative
tidak pinjam buku borrowing book please wait tidak selesai edit pakai akun facebook tidak pakai akun gmail,neutral
read original legal free book best,positive
navigasi beranta susah pakai kategori buku jabat hire uiux design,negative
aplikasi bantu januari buku pinjam tidak baca aplikasi crash klik baca mohon bantu terima kasih,neutral
ijin pakai manage phone call akses camerafile media,neutral
tambah notifikasi muncul handphone mudah buku sedia,neutral
terima kasih masalah aplikasi ngeread ebook pinjam terima kasih ipusnas jaya,neutral
dikembangin saran list antri history bacapencarian nama uploader muncul buku upload tolong masalah lot baca buku download hp enggak sambung internet,neutral
harry potter old series like dont im feeling speechless also need change system setting seems intrusive,neutral
gratis sih eror muluu,negative
interface aplikasi oldfashioned buku tolong dibanyakin copy nya kasih tenggat pinjam kembali pinjam,neutral
aplikasi bantu baca mana bawa buku fisik asyik baca buku langsung oh ya mohon mode gelap sempurna aktif belum fungsi,neutral
belum aksesibel guna tunanetra pakai screen reader,neutral
aplikasi bagus ajar biasa baca aneh minggu enggak download buku tidak baca buku download please tau mohon bantu kembali normal,negative
koleksi buku tolong kembang sistem notifikasi muncul notif appnya buka jujur tidak akun pinjam buku antri notifikasi layar hp,neutral
read anytime anywhere,negative
aplikasi rekomendasi situasi overall aplikasi bagus kerepot buku pinjam download habis didownload buka offline aplikasi kadang tidak buka online baca,positive
jujur apk nya bagus nyaman bumi series nya belum lengkap baca,positive
terima kasih responnya download baca,neutral
update versi baru buku pinjam masuk rak tidak unduh coba delete reinstall problem tidak versi hubung dm instagram email support ipusnas belum balas mohon solusi kait masalah updated problem solved thanks ipusnas,neutral
force close android,neutral
dear perpusnas app always closed forcely want read book borrowed please fix app asap thank,neutral
enggak download ya enggak baca deh ya min,negative
suka aplikasi batal antri pinjam buku laut cerita stock jatuh aplikasi spam notifikasi harap developer masalah,neutral
update baru masalah bug tidak baca tab xiaomi pad terima kasih,neutral
suka bagus,positive
baca tablet osnya android tidak didownload buku sengaja beli tablet baca huruf,neutral
buku pinjam unduh baca update,neutral
ya hasil minjem buku pas buka otomatis aplikasi,neutral
buka buku pinjam aplikasi tutup otomatis,neutral
hasil pinjam enggak download enggak baca,negative
error manfaat enggak sayang asih bintang,negative
tidak mendownload buku minggu moga masalah,negative
aplikasi perintah enggak beres basis literasi low banget kualitas diborrow baca cuman muncul ikon download ikon download teken enggak apa enggak ikon report bugerror,negative
baca buku aplikasi tutup,neutral
hasil pinjam kembali buku kosong pinjam buku tidak download kali unistallinstall ulang enggak berhasilmohon masuk admin atas tsbmksh,neutral
enggak didownload sih buku,negative
install aplikasi bulan tibatiba hari tidak download tombol download tidak fungsi mohon bantu masalah install samsung galaxy tab si fe android terima kasih,neutral
bolak donlot rekues verified via email enggak email balas nya,negative
enggak buku buku ipusnas klik download tidak bantu,neutral
update buku tidak didownload,neutral
buku pinjam enggak didownload enggak baca,negative
klik pinjam buku sedia tibatiba buku tidak muncul tulis baca tulis download itu tidak klik coba install ulang tidak lancar baca ipusnas buku pinjam antri baca mohon masalah,negative
buku lumayan lengkap kekurangnnya ui rapi,negative
error tolong masalah tingkat guna nyaman,negative
kecewa banget borrowed buku enggak download pencet kali enggak download sesuai prosedur versi error,negative
ngelag banget ya plis deh pengin ajar,negative
like app baca buku gratis error ya buku hasil pinjam enggak download,neutral
bagus ya niat biar orang baca buku gratis tolong tingkat ya kualitas performa aplikasi dikit eror dikit eror tuh bikin sedih huhu kalo pengin baca buku,negative
buka buku pinjam mohon bantu,neutral
buku enggak download,neutral
good application buku antri minjem stok habis dipantengin enggak dapat tolong stok nya tambah,neutral
selesai baca buku buku hasil pinjam buku buku tidak download coba buku persis jadi buku bantu min,neutral
tidak baca android,negative
aplikasi error ya pinjam buku buku enggak langsung download,negative
okeoke tibatiba buku rak hilang enggak enggak download buku rak rak hilang please fix issue,negative
app tidak pinjam download tombol downloadnya tidak klik akibat tidak baca buku tolong bantu solusi terimakasih,neutral
minggu forced close ya buku keburu habis pinjam nih tks,negative
error ya kemarin nungguiiiinnn baca error huhu exp nya jalan ya,negative
aplikasi mudah manfaat januari januari buku pinjam tidak download ya terima kasih,neutral
enggak pencet download,negative
concept app good create inclusive access every person read books app bad app close forcely everytime try read book borrowed app looks outdate compare another app try fix bug please,negative
please upgrade apss,negative
ganti hp os android pinjam buku tidak didownload app tidak terimakasih,neutral
buku lengkap apk sayang suka keexit,positive
pakai aplikasi jarang buku pinjam tidak didownload pinjam hasil tidak baca tidak download ya,negative
borrow enggak download buku apa,negative
pakai enggak download buku pinjam kitim email support enggak balas,neutral
bagus sih buku lumayan lengkap kemarin enggak download buku,negative
baca force close,neutral
ipusnas bantu banget baca buku gratis legal buku bilang lengkap perkara antri sih turut enggak ya gratis ipusnas anehh buku dipinjem enggak didownload enggak buka reinstall kali,negative
using app friend give recommendations try create account borrow book want open book cant cause everytime click app force close dont know phone doesnt compatible orang something else im using redmi note pro thank,negative
bagus sih aplikasi cuman ya kemarin buku pinjam tak download tidak baca mohon baik,negative
tidak ramah,negative
lancar buku pinjam download download ulang tidak merespon,negative
downloaded book suddenly gone cant download book anymore dont know,negative
bintang update buku pinjam tidak didownload tolong masalah ya reviewnya ubah baik,neutral
ya buku hasil pinjam tidak download baca salah kah,negative
buku pinjam tidak baca klik buku laman crash home mohon masalah,neutral
ipusnasku enggak pakai baca habis pinjam pas baca langsung sih aplikasi,neutral
kak habis diupdate enggak download buku pinjam sih kak tolong masalah ya suka baca ipusnas nih,negative
guna stock buku antri ribu buku,neutral
mode baca pakai tombol volume mode besar gambar apa mode baca kasih info kalo deh enggak dibalikin buku otomatis pus cari buku cari recent activity searchnya fokus uiux baca enggak note following followers,negative
kolom cari buku tidak,neutral
ya fitur forgot passwordnya enggak guide websitenya enggak tolong masalah,negative
aplikasi paksa ebuku,neutral
bantu baca buku,negative
jujur bagus banget pls tambah koleksi buku,positive
aplikasi enggak kembang enggak prbhan fitur serba batas ganti nih orang btngung aplikasi,negative
tolong banyak variasi koleksi buku,neutral
buku tidak baca aplikasi force close buka buku hasil pinjam,neutral
please dark theme,negative
log pakai alternatif facebook tidak log nomor anggota,neutral
pinjam aplikasi force close ya,neutral
halo download ipusnas aplikasi bagus sedia banget buku baca saran tolong tambah fitur notifikasi buku masuk wishlist sedia biar enggak keduluan terima kasih,positive
amazing,negative
notifikasi tidak muncul popup tinggal info sedia buku lewat bentuk digital tidak banyak copynya orangorang baca antri berabadabad,negative
saran kembang aplikasi buku otomatis hilang rak pinjam tidak kembali riwayat pinjam buku temu buku bagus orang tidak langsung menbaca sibuk baca buku hilang lupa judul buku moga saran realisasi,positive
aplikasi bagus tambah wawas saran kondisi prosedur standar error daftar email registrasi verifikasi email pinjam buku tahap sukses baca buku jam akses aplikasi verifikasi email ulang ganggu apresiasi kerja keras pustaka nasional good luck,neutral
tolong admin mohon masalah buku tidak pinjam salah server kemarin baca buku kesel terimakasih masalah bagus terimakasih,neutral
guna aplikasi klaim baca buku online mana nyata baca buku app antre ribu orang,neutral
return book freeze loading coba reopen aplikasi openingnya banget mohon masalah ya tim support,neutral
halo min aplikasi bagus buku oke enggak buku banyak pinjam buku penuh buku cari tidak jadi masuk buku variasi jujur harga buku mahal aplikasi bantu low budget,negative
install samsung,neutral
koneksi error,negative
tolong tambah pilih buku popular popular pilih pinjam pinjam,neutral
first time using application turned bad beyond expectations application theme unstable reading hurt eyes,negative
install start langsung uninstall maaf bukan tidak dukung apps permission enggak permission rubah syatem config,negative
min usul min buku laku copynya buku laku copy tolong sortir buku laku tolong copynya buku motivasi thx min,neutral
manfaat user friendly tolong tingkat landscape tablet android,neutral
great app versi desktop error kemarin login enggak ngeload buku tampil blank hope gets sorted soon,negative
great app bookworm well even tho sometimes server error,negative
masalah,neutral
ya kali baca buku force close pencet langsung aplikasi tidak baca mohon masalah ya,negative
worst app cant read single book borrow always force close,neutral
banget error gajelassss kzl,negative
aplikasi ipusnas ngebug kadang susah buka buka aplikasi muncul cover judul aplikasi ipusnas tidak henti loading mohon masalah terima kasih,negative
loading proses log sulit,negative
always loading,negative
please bugnya banget tolongggg dijelasin banget bingung,negative
desain interface app kuno kes desain informatif enggak user friendly sistem cari detail bug error loading koneksi internet lancar sistem limit copy susah digital enggak limit pinjam sistem kuota tidak ubah font size fontnya,negative
masuk aplikasi banget proses nya lot,positive
stuck present page maintaince,negative
manfaat baca buku gratis koleksi judul tarik judul klasik copy pinjam banding pinjam user experience aplikasi buruk terkadang aplikasi loading logout aplikasi masalah aplikasi manfaat mudah,neutral
buku lengkap alangkah halaman muncul judul buku genre sesuai baca user seringkali buku halaman judul random tarik,neutral
error epusnas keeps stoping,negative
hope new books avilable soon,negative
using app almost years get references campuss tasks coulnt even login using facebook account anymore please fix issue asap thank,neutral
lengkap buku tambah bukubuku ilmu tahu islam fiqih tafsir hukum dll,positive
cant even sih content clicking app shows opening screen without processing content,negative
great app please pop notifications book available,negative
inovasi oke baca buku enggak beli alternatif buku tulis populer buku belum temu buku judul lumayan buku laris antri enggak sistematika antri overall enggak user friendly tap tombol back berulangulang cari buku aplikasi hang moga,negative
aplikasi pustaka digital baik,neutral
ngebug,negative
ipusnas akses system settings storage camera enggak dibutuhin download ipusnas desktop virus pas download jadk restart laptop virus lepas laptop akses enggak dibutuhin virus desktop bukti virus desktop,neutral
sekian puluh kali coba login registrasi aplikasi sandi salah akibat aplikasi ubah sandi ganti gejala sok disappointed experience,neutral
ipusnas bantu baca baca buku mana gratis senang baca buku ipusnas tidak buku cari sedia depan buku bukubuku terjemah,positive
pustaka amburadul tidak tata kategori isi buku agama,negative
network timeout loading buku koneksi streaming lancar mohon benah guna milik keluh terimakasih edit masalah good,neutral
improvement needs made overall great app pakai books accessible hopefully promotes reading culture indonesia thank ipusnas,positive
susah banget makenyamau login susah daftar akun enggak tau mana menu,negative
koleksi buku tolong lengkap,neutral
mantap cerdas jehiduoan bangsa moga anak bangsa gemar baca adanyabaplikasi banyaknorg belum tau pus digital mantab deh pokok terimakasih developer layak bintang,positive
aplikasi bagus kurang versi baru loadingnya menit koneksi internet bagus,positive
aplikasi bagus error internet bagus sulit pinjam buku pinjam buku baca tombol read tidak merespon file buku tidak buka loadingnya muncul internet server error operasi aplikasi laptop susah handphone harap kualitas aplikasi masalah,negative
excellent app great place read tons tons booksnovels seriously cant believe free personally would honoured feature could delete history fitur hapus histori since im tryna pakai profile much appealing oh also maybe making notifications visible overall fantastic ill continue look forward future updates,positive
aplikasi guna adakan fitur baca pinjam bukan dar pinjam fitur baca user tidak antri pinjam bahan tidak buku sia pinjam antri selektif cari baca pinjam buku diperlukam antri,neutral
great apps eva,negative
errorudh hasil register suruh register,negative
bagus suka banget enggak fungsi versi android versi windows,negative
puas aplikasi update buku terbit baru kategori desain komunikasi visual,neutral
application ask permission write system setting,neutral
notifikasi aplikasi enggak masuk buka aplikasi tahu notifikasi masuk,neutral
recommend app nice,positive
bagustapi sayang scroll suka ngulang awaltolong baik,positive
bad,neutral
great app bagus tingkat baca offline enggak mesti online harap depan fitur wishlist nya enggak queue list,positive
download kgk login,neutral
kesan bagus,positive
aplikasiny bagus sekalisedikit saran search halaman baca,positive
senang banget nemu app baca buku gratis legal aplikasi bagus simple mudah pakai saran fitur sortir dasar abjad koleksi buku fitur wishlist tanda buku baca,positive
aplikasi bantu cari buku baca pustaka pinjam buku bentuk ebook baca tidak smartphone perangkat komputer tablet nyaman baca ebooknya terima kasih ipusnas bantu banget aplikasi,positive
buka buku pinjam crash solusi,neutral
fitur searchnya enggak tampil buk cari muncul list buku jenis buku cari belum sedia,neutral
thank good app sok many collections im grateful find app hope sok many people future cant believe free guys ads plagiarism dont download kind books illegally developer im pleased feature better experince dark time font option finding pageoption etc dont get notification available books sok please fixs sok far good app,positive
eror please fix,negative
terima kasih luncur aplikasi catat fitu cari buku dasar judul buku bantu cari buku dasar kategori cari judul buku,neutral
bantu,neutral
aplikasi keren senang pinjam buku gratis pustaka nasional,positive
ipusnas definition little piece heaven especially book nerds found lot books didnt know needed read ipusnas thank whoever invented ipusnas bit suggestion itd super great ipusnas wishlist feature sok easily find books wish read anytime without search thanks,positive
habis diupdate error,negative
tidak login aplikasi error nutup pinjam buku waiting list jelas buku pinjam antri,negative
susah login loading nya internet aplikasi lancar masalah ya aplikasi nya biar mudah akses,negative
,negative
appnya ya buka buku kalo searching minjem lancar,neutral
tolong benerin biar enggak slow jaring slow gagal minjem buku,negative
bagus tolong tingkat,negative
always stopping reason cant borrow sok sad,negative
kadang suka toleransi sih enggak koleksi buku tambah,negative
moga cepat tingkat fitur appnya,positive
masyaallah tabarakallah bagus banget ebook gratis lengkap wajib download terima kasih ipusnas moga depan,positive
mohon lengkap koleksi,neutral
buku kerenkeren masya allah filter susah banget developer tolong kasih filter buku populer filter minat deh cari buku asa tunggu wahyu tuhan tunggu semesta tentu isi buku rekomendasi banyak bukubuku benar bukan minat sedih biar baca ya bikin malas baca wey,positive
buku animal farm nya pinjam kali baca aplikasi ipusnasnya crash tutup baca buku lost symbol karya brown baca buku inferno karya brown langsung buka dicheck animal farm lost symbol akibat aplikasi ipusnas crash coba tablet jadi thanks,neutral
lelet,negative
belum coba aplikasi deny permission akses storage phone camera alas tidak buka aplikasi tolak minta tidak buka aplikasi fiturfitur batas pribadi tidak suka aplikasi izin jamin data tidak bocordisalahgunakan terimakasih,neutral
app interface kompatibilitas device tingkat banding negara tetangga pustaka sekolah swasta overdrive app usang apak timbang overdrive layan pustaka digital,neutral
enggan aplikasi permission aktif jalan permission butuh jalan fitur fitur tidak jalan salam literasi,neutral
terimakasihmohon update buku,neutral
aplikasi bagus guna semangat developer upgrade butuh guna nyaman aplikasi,positive
kemarin aplikasi maintenance bukan alami kali tidak rutin intensitas guna alami ya darkmode tidak fungsi fungsi jenis perangkat sistem dukung darkmode ipusnas moga depan ya benarbenar dukung aplikasi semangat,positive
good,positive
diupdate gagal load berkalikali coba asal jaring tidak tulis could get data server dls found,negative
keren bantu baca pinjam buku digital moga koleksi pustaka koleksi,positive
bantu baca buku gratis legal sayang ux fitur aplikasi balik halaman buku swipe sesuai halaman nyaman cepat klik snackbar muncul ganti halaman ganggu konsentrasi fitur standard cari buku filter sort tidak sulit scroll cari buku,positive
aplikadi henti buka ebook,negative
im proud use ipusnas,neutral
terima kasih bikin aplikasi nyediain buku gratis sangaat bantu kalo pengin baca enggak duit beli buku fisik tolong dibanyakin koleksi buku ya aplikasi diimprove biar smooth enggak crash,positive
aplikasi manfaat sayang baik berulangulang pinjam buku gagal register ulang register email verifikasi banyak notif jaring jaring stabil susah akses aplikasi moga depan masalah terima kasih,positive
kadang pinjam buku tidak baca tulis ubah kotakkotak,neutral
error kadang tidak pinjam buku buka suka tidak keload tidak notifikasi buku available pinjam,negative
app asking permission galery phone etc think unrelated reading experience scared takes personal data installed changed,negative
moga kembang koleksi kualitas terima kasih hadir aplikasi,positive
bagus kalo tampil enak baca nyaman,positive
best app read million book notification book available borrow active phone solve,neutral
keren banget nih perpusnas aplikasi online bermanfaaaat banget gila sih stok buku baca enggak beli pinjem ipusnas baca mana keren parah thanks ya,positive
thanks improve developer belum fungsi fitur bookmark aplikasi cover alhasil cari halaman baca jujur ganggu mohon masalah terima kasih buku maksud haunting hill house shirley jackson,negative
baru tampil baca kejut tidak sangka aplikasi resmi tarik fungsional sama sungguh maju samping fitur tanda read aloud rilis fitur otomatis tampil halaman tinggal hilang fitur markah tidak sungguh sulit moga tidak tampil baca ipusnas tingkat kualitas aplikasi,positive
sesal tau download,negative
suka sih minjemnya mak emak repot kayak time batas tidak berlamalama ponsel,negative
buku jarang temu pasar bantu banget referensi kuliah,positive
error,negative
aplikasi bantu alami kendala tidak pinjam buku stock buku sedia tolong masalah nyaman,neutral
app easy use keep stopping without reason sok far good hope gets better,positive
app nya eror,negative
appreciate effort provide us readers read books freely borrowing books digitally aplikasi enggak nyaman suka error loadingnya lamaaa sinyal jaring oke enggak tools biat tanda halaman baca navigasi halaman google playbooks mudah baca kalo baca enggak baca,negative
moga koleksi lancar akses,neutral
enggak masuk enggak daftar daftar anggota online ribet banget baca doang,negative
servernya eror ya download buku enggak,negative
tolong pop halaman hapus menganggu nyaman alam baca nya pop halaman muncul halaman malas baca,negative
habis baca buku tutup buka ya scroll halama baca,negative
baca isi luang layout baik kadang tidak smooth tambah tanda warna tanda kutip biar enak baca,positive
email enggak verifikasi enggak minjam buku,negative
terima kasih sedia sumber informasi tugastugas uinya tarik,neutral
tolong display settingnya dark background benar fungsi enggak ubah buku terima kasih ya,neutral
login bug via fb susah sambung tidak popup fb api via email ux tidak pada login error register error verifikasi koneksi buruk hard use usable,negative
ribet worth,positive
aplikasi banget henti koneksi hilang jaring bagus aplikasi lambat banget scroll buku tampil cover buku sebal mohon masalah aplikasi ya tunggu ubah terbarunyaa semangatttt,negative
access book yesterday keeps saying time,negative
easy borrow idk keeps closing want read book ive borrowed,negative
okee,negative
bagus hapean faedah sayang smntara temu ganggu tidak fitur findsearch baca pdf search materikatafrase mohon fitur search tksh,neutral
bagus bagus enggak sih masuk notifnya diperbaikin notifnya enggak masuk tidak pemberitahuan buku pinjam buku antri lewat tidak notif,negative
great,negative
always loading intenet connection good app still loading took sok long borrow book,neutral
ipusnas fitur dark mode nya buku kertas kalo baca novel biar enak enggak mudah bikin mata lelah,neutral
aplikasi crash mulu loading mulu trys tutup apps perintah buruk parah moga masalah,negative
bantu kurang koleksi buku banyak user interfacenya yaampun parah banget kurang last page baca enggak otomatis buka baca scrolling cmiiw dll kalo masalah apps bantu sih cari sumber digital,negative
senang suka,positive
buku ngedisko jir hitam putih hitam putih scroll,negative
cant read books application keep stopping,negative
susah daftar please wait mulu,negative
tidak login pakai email pakai facebook loading,neutral
enggak regis guna pas atus password tulis pw guna belum pw nya,negative
tambah wawas tahu buku buku sedia cuman harap bukubuku terbit baru ipusnas keren,positive
terimakasih update baru bugs atas,neutral
tolong tambah beranda promosi buku rekomendasi buku hari sulit cari buku bagus bantu ulas internet rekomendasi teman ada beranda rekomendasi ipusnas bantu baca bingung cari buku bagus baca,neutral
seru banget baca ipusnas ditambahin fitur slide samping scroll bawah,positive
display aplikasi buruk darkmode buku display putih ubah hitam putih terus,negative
apknya bagus bagus kasih fitur highlighter enak,positive
kece totaaaaaaal,negative
terima kasih banget app baca buku enggak uang legal,positive
admin enggak novel historical romance tambah novel lisa kleypas elizabeth hoyt julia london banget novel nya terbit thank,positive
aplikasi wajib unduh device poco f diroot pasang custom rom lineage os coba pinjam buku force close tak sih buka dashboard semangat min moga bonus,neutral
omg pls notifnya enggak muncul notif bar tinggal stok buku melulu huhu pls baik,negative
cant choose book categories,negative
trouble buku dikit buku lawas,negative
apk khas perintah penuh bug enggak jalan,negative
tidak buka aplikasi bilang kalo tidak ambil data server tidak dsl,neutral
,negative
ui tidak tarik tidak fitur registerdaftar guna kembang rembuk tim mutakhir aplikasi peta maaf nol bintang aplikasi mudah bebas akses tidak login fb login fb tidak pilih google tak komentar megatakan app bagus bots uninstaled,neutral
bukubukunya bilang lengkap aplikasi tambah fitur simpan pinjam buku baca pinjam bingung fitur simpan pinjam,neutral
tolong sempurnain aplikasi lag kelas aplikasi perintah low kualitas enggak koneksi jelasjelas jaring bagus enggak reload,negative
aplikasi sulit akses kesal sulit akses pinjam buku failed alas connection koneksi baikbaik pakai akses apps streaming lancar hires please app needs improvement,negative
sinyal bagus kuota muncul tulis problem connections connection kali ngeklik buku dipinjem muncul gambar buku kosong terang enggak hapus cache ulang kali diuninstall kecewa sumpah,negative
apresiasi inovasi mudah literasi maksimal kembang teknologi aplikasi kelola perintah benar parah sih internet cepat sih proses regist epustaka sinyal daerah jelek pakai youtube lancar banget regist doang enggak mulu koneksi buruk enggak tau deh server jelek,negative
aplikasi lambat eror tunggu baik,negative
tarik baca buku buku nya cuman pas pinjam buku enggak kayak tulis e eror jaring ku aman enggak lot cuman pas apps pliss baik dahal tarik banget baca apl nya enggak hiks jadih sedih,negative
aplikasi bagus suka baca buku enggak belimager error moga masalah depan,positive
apps good collections books quiet enough apps support screenshot read books bad problem eye capture page page zoom page galery doesnt work anymore,neutral
aplikasi bagus banget koleksi aplikasi jelek ngebug tulis connection moga masalah,positive
problem occured installed app says could get data server dls found close application,negative
aplikasi harus guna login ulang tutup aplikasi baca aplikasi desktop buku cari cari enggak loading loadingnya,neutral
tidak erti minta permission aplikasi izin aplikasi ubah system setting butuh kamera baca isi device maaf cari buku paksa langsung uninstall,neutral
installed app wont open said could get data server dls found,negative
banget error aplikasnya koneksi bagus coba install ulang,negative
lancar banget pencet buku baca aplikasi ya benerinnya,positive
app nya bagus nemu baca baca gratis pls loading nya banget kadang suka app nya pinjam buku mohon masalah kembang,positive
tombol tidak fungsi permission tidak,negative
min tolong bikin setting notifikasi notif bunyi tinggal nih buku wishlist available notif baca buka app setting hp terima kasih,neutral
download app bacain buku anak usia dinidan koleksi bagus lemah tau judul buku apakarena cari dasar judul dasar terbit enak moga koleksi buku terbit atas kategori non fiksi,positive
lengkap legal gratis keren banget pokok,positive
mantap deh,positive
lancar pinjam buku gagal pinjam,negative
tolong masalah bugnya terkadang baca pakai fitur update mudah login tingkat lag,negative
aplikasi uninstall masalah jaring lancar cek koneksi cari buku masuk login ulang aplikasi masalah tidak masalah fasilitas bantu cerdas hidup bangsa sayang,neutral
enggak buka,negative
aplikasi bagus pengin baca buku legal enggak uang ngeselinya pas antri kayak rebut cepat banyak bukunovel karya karya orang korea jepang ya pokok mantap,positive
dont know apps cant open well hope apps manage well,neutral
aplikasi salah baik lepas suntuk bantu kerja riset koleksi buku jamin bantu harga mahasiswadosen ajar rumah saran koleksi sejarah banyak terima kasih sukses perpusnas usaha digitalisasi yeaboii,positive
yeah good,positive
bagus aplikasi bukubukunya lumayan lengkap baca offline keren moga koleksi buku tambah,positive
koleksi ui nya tolong masalah desain kaku tambah fiturnya pinjam kembali animasi balik halaman buku uinya masalah nyaman mata terima kasih,neutral
ui ux sulit buku tidak tarik,negative
modify system permission,neutral
cool,neutral
could get data server bilang tidak kendala,neutral
trouble,negative
tolong kengkapi fitur teks speach bantu suara enak dengar asalkayak robot,neutral
app great many books borrow days free login facebook orang email unique level system show reading rank sometimes account log automatically orang sometimes take times load ui looks outdated,neutral
